Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.stat.descriptive.StatisticalSummaryValues	double getStandardDeviation()	10	4	3
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	void addValue(double)	28	16	10
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	void clear()	2	2	null
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	long getN()	4	3	1
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	double getStandardDeviation()	20	9	5
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	double[] getValues()	2	2	null
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	int getWindowSize()	3	1	1
org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatistics	void setWindowSize(int)	4	2	1
org.apache.commons.math3.stat.descriptive.SummaryStatistics	org.apache.commons.math3.stat.descriptive.StatisticalSummary getSummary()	24	10	6
org.apache.commons.math3.stat.descriptive.SummaryStatistics	void addValue(double)	102	39	29
org.apache.commons.math3.stat.descriptive.SummaryStatistics	long getN()	7	4	2
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getSum()	5	4	1
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getSumsq()	3	3	null
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getMean()	26	12	8
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getStandardDeviation()	34	15	10
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getVariance()	9	6	2
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getPopulationVariance()	3	3	null
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getMax()	13	7	4
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getMin()	14	8	4
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getGeometricMean()	11	7	2
org.apache.commons.math3.stat.descriptive.SummaryStatistics	double getSumOfLogs()	2	2	null
org.apache.commons.math3.stat.descriptive.SummaryStatistics	void clear()	7	5	2
org.apache.commons.math3.stat.descriptive.SummaryStatistics	org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatistic getSumImpl()	2	1	1
org.apache.commons.math3.stat.descriptive.SummaryStatistics	void setMeanImpl(org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatistic)	4	3	1
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics	double getMean()	10	4	3
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics	long getN()	2	2	null
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics	double getStandardDeviation()	10	4	3
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics	org.apache.commons.math3.stat.descriptive.SummaryStatistics createContributingStatistics()	3	2	1
org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics	org.apache.commons.math3.stat.descriptive.StatisticalSummaryValues aggregate(java.util.Collection)	4	4	null
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	org.apache.commons.math3.stat.descriptive.StatisticalSummary getSummary()	24	10	6
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	void addValue(double)	102	39	29
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	long getN()	7	4	2
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getSum()	5	4	1
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getSumsq()	3	3	null
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getMean()	26	12	8
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getStandardDeviation()	34	15	10
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getVariance()	9	6	2
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getPopulationVariance()	3	3	null
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getMax()	13	7	4
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getMin()	14	8	4
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	double getGeometricMean()	11	7	2
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	void clear()	7	5	2
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatistic getSumImpl()	2	1	1
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics	void setMeanImpl(org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatistic)	4	3	1
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	void addValue(double[])	36	10	8
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	long getN()	3	1	1
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getSum()	4	2	2
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getSumSq()	4	2	2
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getSumLog()	4	2	2
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getMean()	14	5	5
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getStandardDeviation()	7	3	3
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	org.apache.commons.math3.linear.RealMatrix getCovariance()	4	1	1
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getMax()	4	2	2
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getMin()	6	3	3
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	double[] getGeometricMean()	7	4	3
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	void clear()	5	3	2
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatistics	void setMeanImpl(org.apache.commons.math3.stat.descriptive.StorelessUnivariateStatistic[])	4	3	1
org.apache.commons.math3.stat.interval.ConfidenceInterval	double getLowerBound()	4	4	null
org.apache.commons.math3.stat.interval.ConfidenceInterval	double getUpperBound()	4	4	null
org.apache.commons.math3.stat.regression.SimpleRegression	void addData(double,double)	28	14	5
org.apache.commons.math3.stat.regression.SimpleRegression	void removeData(double,double)	3	3	null
org.apache.commons.math3.stat.regression.SimpleRegression	void addData(double[][])	12	7	4
org.apache.commons.math3.stat.regression.SimpleRegression	void removeData(double[][])	4	4	null
org.apache.commons.math3.stat.regression.SimpleRegression	long getN()	14	10	2
org.apache.commons.math3.stat.regression.SimpleRegression	double predict(double)	5	2	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getIntercept()	7	5	1
org.apache.commons.math3.stat.regression.SimpleRegression	double getSlope()	11	7	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getSumSquaredErrors()	11	7	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getTotalSumSquares()	3	1	1
org.apache.commons.math3.stat.regression.SimpleRegression	double getRegressionSumSquares()	9	5	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getMeanSquareError()	10	5	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getR()	4	2	1
org.apache.commons.math3.stat.regression.SimpleRegression	double getRSquare()	12	8	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getInterceptStdErr()	11	7	2
org.apache.commons.math3.stat.regression.SimpleRegression	double getSlopeStdErr()	16	10	3
org.apache.commons.math3.stat.regression.SimpleRegression	double getSlopeConfidenceInterval()	6	4	1
org.apache.commons.math3.stat.regression.SimpleRegression	double getSlopeConfidenceInterval(double)	2	1	1
org.apache.commons.math3.stat.regression.SimpleRegression	double getSignificance()	10	8	2
org.apache.commons.math3.stat.regression.SimpleRegression	org.apache.commons.math3.stat.regression.RegressionResults regress(int[])	13	2	2
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	void newSampleData(double[],double[][])	8	7	1
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	void newSampleData(double[],int,int)	13	11	2
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	org.apache.commons.math3.linear.RealMatrix calculateHat()	4	4	null
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	double calculateResidualSumOfSquares()	4	4	null
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	double calculateRSquared()	10	8	2
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	double calculateAdjustedRSquared()	4	2	2
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	void newXSampleData(double[][])	2	1	1
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression	org.apache.commons.math3.linear.RealVector calculateBeta()	5	4	1
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	boolean hasIntercept()	2	1	1
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	long getN()	2	1	1
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	void addObservation(double[],double)	14	8	2
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	void addObservations(double[][],double[])	14	10	4
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	double[] getPartialCorrelations(int)	3	1	1
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	double getDiagonalOfHatMatrix(double[])	2	2	null
org.apache.commons.math3.stat.regression.MillerUpdatingRegression	org.apache.commons.math3.stat.regression.RegressionResults regress()	14	11	3
org.apache.commons.math3.stat.regression.RegressionResults	double getParameterEstimate(int)	4	1	1
org.apache.commons.math3.stat.regression.RegressionResults	double[] getParameterEstimates()	15	11	4
org.apache.commons.math3.stat.regression.RegressionResults	double getStdErrorOfEstimate(int)	4	1	1
org.apache.commons.math3.stat.regression.RegressionResults	double[] getStdErrorOfEstimates()	15	11	4
org.apache.commons.math3.stat.regression.RegressionResults	double getCovarianceOfParameters(int,int)	22	2	2
org.apache.commons.math3.stat.regression.RegressionResults	long getN()	3	1	1
org.apache.commons.math3.stat.regression.RegressionResults	double getRegressionSumSquares()	3	1	1
org.apache.commons.math3.stat.regression.RegressionResults	double getErrorSumSquares()	12	8	3
org.apache.commons.math3.stat.regression.RegressionResults	double getMeanSquareError()	14	10	3
org.apache.commons.math3.stat.regression.RegressionResults	double getRSquared()	15	10	4
org.apache.commons.math3.stat.regression.RegressionResults	double getAdjustedRSquared()	6	3	3
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression	void newSampleData(double[],double[][],double[][])	9	9	null
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression	void newCovarianceData(double[][])	2	2	null
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression	org.apache.commons.math3.linear.RealMatrix getOmegaInverse()	2	1	1
org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression	org.apache.commons.math3.linear.RealVector calculateBeta()	2	2	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double kolmogorovSmirnovTest(org.apache.commons.math3.distribution.RealDistribution,double[],boolean)	6	6	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double kolmogorovSmirnovStatistic(org.apache.commons.math3.distribution.RealDistribution,double[])	6	6	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double kolmogorovSmirnovTest(double[],double[],boolean)	7	4	2
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double kolmogorovSmirnovTest(double[],double[])	3	3	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double kolmogorovSmirnovStatistic(double[],double[])	12	8	3
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	boolean kolmogorovSmirnovTest(org.apache.commons.math3.distribution.RealDistribution,double[],double)	6	6	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double bootstrap(double[],double[],int,boolean)	2	2	null
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double exactP(double,int,int,boolean)	5	3	2
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double approximateP(double,int,int)	2	1	1
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTest	double monteCarloP(double,int,int,boolean,int)	9	5	3
org.apache.commons.math3.stat.inference.ChiSquareTest	double chiSquare(double[],long[])	6	3	1
org.apache.commons.math3.stat.inference.ChiSquareTest	double chiSquareTest(double[],long[])	4	3	1
org.apache.commons.math3.stat.inference.ChiSquareTest	boolean chiSquareTest(double[],long[],double)	5	1	1
org.apache.commons.math3.stat.inference.ChiSquareTest	double chiSquare(long[][])	7	2	1
org.apache.commons.math3.stat.inference.ChiSquareTest	double chiSquareTest(long[][])	3	2	1
org.apache.commons.math3.stat.inference.ChiSquareTest	boolean chiSquareTest(long[][],double)	4	1	1
org.apache.commons.math3.stat.inference.ChiSquareTest	double chiSquareDataSetsComparison(long[],long[])	2	2	null
org.apache.commons.math3.stat.inference.ChiSquareTest	double chiSquareTestDataSetsComparison(long[],long[])	5	3	1
org.apache.commons.math3.stat.inference.ChiSquareTest	boolean chiSquareTestDataSetsComparison(long[],long[],double)	3	2	1
org.apache.commons.math3.stat.inference.BinomialTest	boolean binomialTest(int,int,double,org.apache.commons.math3.stat.inference.AlternativeHypothesis,double)	6	1	1
org.apache.commons.math3.stat.inference.BinomialTest	double binomialTest(int,int,double,org.apache.commons.math3.stat.inference.AlternativeHypothesis)	6	2	2
org.apache.commons.math3.stat.inference.TestUtils	boolean homoscedasticTTest(double[],double[],double)	2	1	1
org.apache.commons.math3.stat.inference.TestUtils	boolean pairedTTest(double[],double[],double)	2	1	1
org.apache.commons.math3.stat.inference.TestUtils	double pairedTTest(double[],double[])	2	1	1
org.apache.commons.math3.stat.inference.TestUtils	double t(double,double[])	5	2	1
org.apache.commons.math3.stat.inference.TestUtils	double t(double,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	5	2	1
org.apache.commons.math3.stat.inference.TestUtils	double t(double[],double[])	3	2	1
org.apache.commons.math3.stat.inference.TestUtils	double t(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	2	1	1
org.apache.commons.math3.stat.inference.TestUtils	boolean tTest(double,double[],double)	3	1	1
org.apache.commons.math3.stat.inference.TestUtils	double tTest(double,double[])	3	2	1
org.apache.commons.math3.stat.inference.TestUtils	boolean tTest(double,org.apache.commons.math3.stat.descriptive.StatisticalSummary,double)	3	1	1
org.apache.commons.math3.stat.inference.TestUtils	double tTest(double,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	3	2	1
org.apache.commons.math3.stat.inference.TestUtils	boolean tTest(double[],double[],double)	4	1	1
org.apache.commons.math3.stat.inference.TestUtils	double tTest(double[],double[])	3	2	1
org.apache.commons.math3.stat.inference.TestUtils	boolean tTest(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary,double)	4	1	1
org.apache.commons.math3.stat.inference.TestUtils	double tTest(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	2	1	1
org.apache.commons.math3.stat.inference.TestUtils	double chiSquare(double[],long[])	5	2	1
org.apache.commons.math3.stat.inference.TestUtils	double chiSquare(long[][])	7	2	1
org.apache.commons.math3.stat.inference.TestUtils	boolean chiSquareTest(double[],long[],double)	5	1	1
org.apache.commons.math3.stat.inference.TestUtils	double chiSquareTest(double[],long[])	2	1	1
org.apache.commons.math3.stat.inference.TestUtils	boolean chiSquareTest(long[][],double)	4	1	1
org.apache.commons.math3.stat.inference.TestUtils	double chiSquareTest(long[][])	3	2	1
org.apache.commons.math3.stat.inference.TestUtils	double rootLogLikelihoodRatio(long,long,long,long)	11	1	1
org.apache.commons.math3.stat.inference.OneWayAnova	double anovaFValue(java.util.Collection)	5	2	1
org.apache.commons.math3.stat.inference.OneWayAnova	double anovaPValue(java.util.Collection)	3	2	1
org.apache.commons.math3.stat.inference.OneWayAnova	double anovaPValue(java.util.Collection,boolean)	2	1	1
org.apache.commons.math3.stat.inference.OneWayAnova	boolean anovaTest(java.util.Collection,double)	3	2	1
org.apache.commons.math3.stat.inference.TTest	double pairedTTest(double[],double[])	2	1	1
org.apache.commons.math3.stat.inference.TTest	boolean pairedTTest(double[],double[],double)	2	1	1
org.apache.commons.math3.stat.inference.TTest	double t(double,double[])	5	2	1
org.apache.commons.math3.stat.inference.TTest	double t(double,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	5	2	1
org.apache.commons.math3.stat.inference.TTest	double t(double[],double[])	3	2	1
org.apache.commons.math3.stat.inference.TTest	double t(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	2	1	1
org.apache.commons.math3.stat.inference.TTest	double tTest(double,double[])	3	2	1
org.apache.commons.math3.stat.inference.TTest	boolean tTest(double,double[],double)	3	1	1
org.apache.commons.math3.stat.inference.TTest	double tTest(double,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	3	2	1
org.apache.commons.math3.stat.inference.TTest	boolean tTest(double,org.apache.commons.math3.stat.descriptive.StatisticalSummary,double)	3	1	1
org.apache.commons.math3.stat.inference.TTest	double tTest(double[],double[])	3	2	1
org.apache.commons.math3.stat.inference.TTest	boolean tTest(double[],double[],double)	4	1	1
org.apache.commons.math3.stat.inference.TTest	boolean homoscedasticTTest(double[],double[],double)	2	1	1
org.apache.commons.math3.stat.inference.TTest	double tTest(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary)	2	1	1
org.apache.commons.math3.stat.inference.TTest	boolean tTest(org.apache.commons.math3.stat.descriptive.StatisticalSummary,org.apache.commons.math3.stat.descriptive.StatisticalSummary,double)	4	1	1
org.apache.commons.math3.stat.inference.GTest	double g(double[],long[])	3	3	null
org.apache.commons.math3.stat.inference.GTest	double gTest(double[],long[])	9	6	1
org.apache.commons.math3.stat.inference.GTest	boolean gTest(double[],long[],double)	4	4	null
org.apache.commons.math3.stat.inference.GTest	double gDataSetsComparison(long[],long[])	3	3	null
org.apache.commons.math3.stat.inference.GTest	double rootLogLikelihoodRatio(long,long,long,long)	11	1	1
org.apache.commons.math3.stat.inference.GTest	double gTestDataSetsComparison(long[],long[])	8	6	1
org.apache.commons.math3.stat.inference.GTest	boolean gTestDataSetsComparison(long[],long[],double)	4	4	null
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest	double wilcoxonSignedRank(double[],double[])	2	1	1
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest	double wilcoxonSignedRankTest(double[],double[],boolean)	15	2	2
org.apache.commons.math3.stat.inference.MannWhitneyUTest	double mannWhitneyUTest(double[],double[])	9	4	1
org.apache.commons.math3.stat.StatUtils	double sum(double[])	2	2	null
org.apache.commons.math3.stat.StatUtils	double sum(double[],int,int)	5	1	1
org.apache.commons.math3.stat.StatUtils	double sumSq(double[])	5	2	1
org.apache.commons.math3.stat.StatUtils	double sumSq(double[],int,int)	4	1	1
org.apache.commons.math3.stat.StatUtils	double product(double[])	4	1	1
org.apache.commons.math3.stat.StatUtils	double product(double[],int,int)	4	1	1
org.apache.commons.math3.stat.StatUtils	double sumLog(double[])	5	2	1
org.apache.commons.math3.stat.StatUtils	double sumLog(double[],int,int)	5	2	1
org.apache.commons.math3.stat.StatUtils	double mean(double[])	10	9	1
org.apache.commons.math3.stat.StatUtils	double mean(double[],int,int)	4	1	1
org.apache.commons.math3.stat.StatUtils	double geometricMean(double[])	2	1	1
org.apache.commons.math3.stat.StatUtils	double variance(double[])	10	9	1
org.apache.commons.math3.stat.StatUtils	double variance(double[],int,int)	5	2	1
org.apache.commons.math3.stat.StatUtils	double populationVariance(double[],int,int)	3	1	1
org.apache.commons.math3.stat.StatUtils	double max(double[])	6	3	1
org.apache.commons.math3.stat.StatUtils	double max(double[],int,int)	4	1	1
org.apache.commons.math3.stat.StatUtils	double min(double[])	6	3	1
org.apache.commons.math3.stat.StatUtils	double min(double[],int,int)	4	1	1
org.apache.commons.math3.stat.StatUtils	double percentile(double[],double)	4	1	1
org.apache.commons.math3.stat.StatUtils	double percentile(double[],int,int,double)	4	1	1
org.apache.commons.math3.stat.StatUtils	double meanDifference(double[],double[])	2	1	1
org.apache.commons.math3.stat.StatUtils	double varianceDifference(double[],double[],double)	3	1	1
org.apache.commons.math3.stat.StatUtils	double[] normalize(double[])	2	2	null
org.apache.commons.math3.stat.StatUtils	double[] mode(double[])	7	1	1
org.apache.commons.math3.stat.clustering.DBSCANClusterer	java.util.List cluster(java.util.Collection)	3	3	null
org.apache.commons.math3.stat.clustering.EuclideanDoublePoint	double distanceFrom(org.apache.commons.math3.stat.clustering.EuclideanDoublePoint)	3	1	1
org.apache.commons.math3.stat.clustering.EuclideanDoublePoint	double[] getPoint()	3	2	1
org.apache.commons.math3.stat.clustering.KMeansPlusPlusClusterer	java.util.List cluster(java.util.Collection,int,int)	4	4	null
org.apache.commons.math3.stat.clustering.EuclideanIntegerPoint	int[] getPoint()	4	3	1
org.apache.commons.math3.stat.clustering.EuclideanIntegerPoint	double distanceFrom(org.apache.commons.math3.stat.clustering.EuclideanIntegerPoint)	3	1	1
org.apache.commons.math3.stat.clustering.Cluster	java.util.List getPoints()	11	5	3
org.apache.commons.math3.stat.clustering.Cluster	org.apache.commons.math3.stat.clustering.Clusterable getCenter()	2	2	null
org.apache.commons.math3.stat.correlation.StorelessBivariateCovariance	void increment(double,double)	4	3	1
org.apache.commons.math3.stat.correlation.StorelessBivariateCovariance	double getResult()	4	3	1
org.apache.commons.math3.stat.correlation.SpearmansCorrelation	org.apache.commons.math3.linear.RealMatrix getCorrelationMatrix()	5	4	1
org.apache.commons.math3.stat.correlation.SpearmansCorrelation	double correlation(double[],double[])	4	4	null
org.apache.commons.math3.stat.correlation.KendallsCorrelation$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.stat.correlation.StorelessCovariance	void increment(double[])	3	3	null
org.apache.commons.math3.stat.correlation.StorelessCovariance	org.apache.commons.math3.linear.RealMatrix getCovarianceMatrix()	10	9	1
org.apache.commons.math3.stat.correlation.Covariance	org.apache.commons.math3.linear.RealMatrix getCovarianceMatrix()	8	7	1
org.apache.commons.math3.stat.correlation.Covariance	double covariance(double[],double[],boolean)	5	3	2
org.apache.commons.math3.stat.correlation.KendallsCorrelation	org.apache.commons.math3.linear.RealMatrix getCorrelationMatrix()	2	2	null
org.apache.commons.math3.stat.correlation.KendallsCorrelation	double correlation(double[],double[])	14	14	null
org.apache.commons.math3.stat.correlation.PearsonsCorrelation	org.apache.commons.math3.linear.RealMatrix getCorrelationMatrix()	10	6	2
org.apache.commons.math3.stat.correlation.PearsonsCorrelation	org.apache.commons.math3.linear.RealMatrix getCorrelationStandardErrors()	5	2	1
org.apache.commons.math3.stat.correlation.PearsonsCorrelation	org.apache.commons.math3.linear.RealMatrix getCorrelationPValues()	8	5	1
org.apache.commons.math3.stat.correlation.PearsonsCorrelation	double correlation(double[],double[])	4	3	1
org.apache.commons.math3.stat.ranking.NaturalRanking	double[] rank(double[])	40	9	7
org.apache.commons.math3.stat.Frequency	void addValue(java.lang.Comparable)	45	10	6
org.apache.commons.math3.stat.Frequency	void addValue(int)	18	8	5
org.apache.commons.math3.stat.Frequency	void addValue(long)	20	8	7
org.apache.commons.math3.stat.Frequency	void addValue(char)	6	2	2
org.apache.commons.math3.stat.Frequency	void incrementValue(int,long)	3	2	1
org.apache.commons.math3.stat.Frequency	void incrementValue(long,long)	3	1	1
org.apache.commons.math3.stat.Frequency	void incrementValue(char,long)	3	1	1
org.apache.commons.math3.stat.Frequency	void clear()	2	1	1
org.apache.commons.math3.stat.Frequency	long getSumFreq()	4	2	1
org.apache.commons.math3.stat.Frequency	long getCount(java.lang.Comparable)	8	5	2
org.apache.commons.math3.stat.Frequency	long getCount(int)	21	6	4
org.apache.commons.math3.stat.Frequency	long getCount(long)	3	1	1
org.apache.commons.math3.stat.Frequency	long getCount(char)	4	2	2
org.apache.commons.math3.stat.Frequency	int getUniqueCount()	12	4	3
org.apache.commons.math3.stat.Frequency	double getPct(java.lang.Comparable)	6	5	1
org.apache.commons.math3.stat.Frequency	double getPct(int)	4	3	1
org.apache.commons.math3.stat.Frequency	double getPct(char)	3	2	1
org.apache.commons.math3.stat.Frequency	long getCumFreq(java.lang.Comparable)	3	2	1
org.apache.commons.math3.stat.Frequency	long getCumFreq(int)	5	2	1
org.apache.commons.math3.stat.Frequency	long getCumFreq(char)	2	1	1
org.apache.commons.math3.stat.Frequency	double getCumPct(java.lang.Comparable)	13	6	3
org.apache.commons.math3.stat.Frequency	double getCumPct(int)	9	5	2
org.apache.commons.math3.stat.Frequency	double getCumPct(char)	4	2	1
org.apache.commons.math3.stat.Frequency	java.util.List getMode()	6	3	1
org.apache.commons.math3.genetics.ChromosomePair	org.apache.commons.math3.genetics.Chromosome getFirst()	9	7	2
org.apache.commons.math3.genetics.ChromosomePair	org.apache.commons.math3.genetics.Chromosome getSecond()	9	7	2
org.apache.commons.math3.genetics.UniformCrossover	org.apache.commons.math3.genetics.ChromosomePair crossover(org.apache.commons.math3.genetics.Chromosome,org.apache.commons.math3.genetics.Chromosome)	3	3	null
org.apache.commons.math3.genetics.ElitisticListPopulation	void setElitismRate(double)	3	3	null
org.apache.commons.math3.genetics.NPointCrossover	org.apache.commons.math3.genetics.ChromosomePair crossover(org.apache.commons.math3.genetics.Chromosome,org.apache.commons.math3.genetics.Chromosome)	5	5	null
org.apache.commons.math3.genetics.OrderedCrossover	org.apache.commons.math3.genetics.ChromosomePair crossover(org.apache.commons.math3.genetics.Chromosome,org.apache.commons.math3.genetics.Chromosome)	4	4	null
org.apache.commons.math3.genetics.GeneticAlgorithm	org.apache.commons.math3.genetics.Population evolve(org.apache.commons.math3.genetics.Population,org.apache.commons.math3.genetics.StoppingCondition)	3	3	null
org.apache.commons.math3.genetics.GeneticAlgorithm	int getGenerationsEvolved()	2	1	1
org.apache.commons.math3.genetics.CycleCrossover	org.apache.commons.math3.genetics.ChromosomePair crossover(org.apache.commons.math3.genetics.Chromosome,org.apache.commons.math3.genetics.Chromosome)	6	6	null
org.apache.commons.math3.primes.Primes	boolean isPrime(int)	3	1	1
org.apache.commons.math3.primes.Primes	int nextPrime(int)	12	1	1
org.apache.commons.math3.primes.Primes	java.util.List primeFactors(int)	2	1	1
org.apache.commons.math3.complex.RootsOfUnity	void computeRoots(int)	6	3	2
org.apache.commons.math3.complex.RootsOfUnity	int getNumberOfRoots()	4	1	1
org.apache.commons.math3.complex.Quaternion	org.apache.commons.math3.complex.Quaternion getConjugate()	5	3	1
org.apache.commons.math3.complex.Quaternion	org.apache.commons.math3.complex.Quaternion multiply(org.apache.commons.math3.complex.Quaternion,org.apache.commons.math3.complex.Quaternion)	5	4	1
org.apache.commons.math3.complex.Quaternion	org.apache.commons.math3.complex.Quaternion multiply(org.apache.commons.math3.complex.Quaternion)	2	1	1
org.apache.commons.math3.complex.Quaternion	double getNorm()	2	2	null
org.apache.commons.math3.complex.Quaternion	org.apache.commons.math3.complex.Quaternion normalize()	3	3	null
org.apache.commons.math3.complex.Quaternion	boolean equals(org.apache.commons.math3.complex.Quaternion,double)	11	2	2
org.apache.commons.math3.complex.Quaternion	boolean isUnitQuaternion(double)	3	2	1
org.apache.commons.math3.complex.Quaternion	boolean isPureQuaternion(double)	5	1	1
org.apache.commons.math3.complex.Quaternion	org.apache.commons.math3.complex.Quaternion getInverse()	2	1	1
org.apache.commons.math3.complex.Quaternion	double getQ0()	22	11	7
org.apache.commons.math3.complex.Quaternion	double getQ1()	21	11	7
org.apache.commons.math3.complex.Quaternion	double getQ2()	21	11	7
org.apache.commons.math3.complex.Quaternion	double getQ3()	21	11	7
